ligandsfile targetlist
C03767.mol2 1F9Y
C03771.mol2 1F9Y
C03772.mol2 1F9Y
C03775.mol2 1F9Y
C03776.mol2 1F9Y
C03779.mol2 1F9Y
C03782.mol2 1F9Y
C03783.mol2 1F9Y
C03785.mol2 1F9Y
C03789.mol2 1F9Y
C03790.mol2 1F9Y
C03793.mol2 1F9Y
C03794.mol2 1F9Y
C03795.mol2 1F9Y
C03796.mol2 1F9Y
C03797.mol2 1F9Y
C03799.mol2 1F9Y
C03801.mol2 1F9Y
C03804.mol2 1F9Y
C03805.mol2 1F9Y
C03811.mol2 1F9Y
C03817.mol2 1F9Y
C03822.mol2 1F9Y
C03824.mol2 1F9Y
C03826.mol2 1F9Y
C03827.mol2 1F9Y
C03828.mol2 1F9Y
C03829.mol2 1F9Y
C03830.mol2 1F9Y
C03832.mol2 1F9Y
C03836.mol2 1F9Y
C03837.mol2 1F9Y
C03838.mol2 1F9Y
C03840.mol2 1F9Y
C03843.mol2 1F9Y
C03844.mol2 1F9Y
C03845.mol2 1F9Y
C03846.mol2 1F9Y
C03848.mol2 1F9Y
C03850.mol2 1F9Y
C03851.mol2 1F9Y
C03852.mol2 1F9Y
C03853.mol2 1F9Y
C03855.mol2 1F9Y
C03857.mol2 1F9Y
C03858.mol2 1F9Y
C03860.mol2 1F9Y
C03861.mol2 1F9Y
C03862.mol2 1F9Y
C03864.mol2 1F9Y
C03865.mol2 1F9Y
C03868.mol2 1F9Y
C03870.mol2 1F9Y
C03871.mol2 1F9Y
C03872.mol2 1F9Y
C03878.mol2 1F9Y
C03882.mol2 1F9Y
C03884.mol2 1F9Y
C03885.mol2 1F9Y
C03887.mol2 1F9Y
C03888.mol2 1F9Y
C03894.mol2 1F9Y
C03897.mol2 1F9Y
C03898.mol2 1F9Y
C03900.mol2 1F9Y
C03901.mol2 1F9Y
C03906.mol2 1F9Y
C03908.mol2 1F9Y
C03910.mol2 1F9Y
C03912.mol2 1F9Y
C03914.mol2 1F9Y
C03915.mol2 1F9Y
C03916.mol2 1F9Y
C03917.mol2 1F9Y
C03918.mol2 1F9Y
C03919.mol2 1F9Y
C03920.mol2 1F9Y
C03921.mol2 1F9Y
C03925.mol2 1F9Y
C03926.mol2 1F9Y
C03927.mol2 1F9Y
C03928.mol2 1F9Y
C03929.mol2 1F9Y
C03930.mol2 1F9Y
C03932.mol2 1F9Y
C03935.mol2 1F9Y
C03943.mol2 1F9Y
C03944.mol2 1F9Y
C03946.mol2 1F9Y
C03947.mol2 1F9Y
C03948.mol2 1F9Y
C03951.mol2 1F9Y
C03953.mol2 1F9Y
C03954.mol2 1F9Y
C03955.mol2 1F9Y
C03958.mol2 1F9Y
C03961.mol2 1F9Y
C03962.mol2 1F9Y
C03963.mol2 1F9Y
C03964.mol2 1F9Y
C03965.mol2 1F9Y
C03969.mol2 1F9Y
C03971.mol2 1F9Y
C03972.mol2 1F9Y
C03975.mol2 1F9Y
C03979.mol2 1F9Y
C03980.mol2 1F9Y
C03981.mol2 1F9Y
C03982.mol2 1F9Y
C03985.mol2 1F9Y
C03986.mol2 1F9Y
C03987.mol2 1F9Y
C03989.mol2 1F9Y
C03990.mol2 1F9Y
C03993.mol2 1F9Y
C03994.mol2 1F9Y
C03995.mol2 1F9Y
C03996.mol2 1F9Y
C03997.mol2 1F9Y
C03998.mol2 1F9Y
C03999.mol2 1F9Y
C04000.mol2 1F9Y
C04002.mol2 1F9Y
C04006.mol2 1F9Y
C04007.mol2 1F9Y
C04010.mol2 1F9Y
C04015.mol2 1F9Y
C04016.mol2 1F9Y
C04017.mol2 1F9Y
C04020.mol2 1F9Y
C04022.mol2 1F9Y
C04024.mol2 1F9Y
C04025.mol2 1F9Y
C04027.mol2 1F9Y
C04030.mol2 1F9Y
C04033.mol2 1F9Y
C04036.mol2 1F9Y
C04037.mol2 1F9Y
C04039.mol2 1F9Y
C04042.mol2 1F9Y
C04043.mol2 1F9Y
C04044.mol2 1F9Y
C04045.mol2 1F9Y
C04047.mol2 1F9Y
C04049.mol2 1F9Y
C04050.mol2 1F9Y
C04051.mol2 1F9Y
C04052.mol2 1F9Y
C04053.mol2 1F9Y
C04056.mol2 1F9Y
C04058.mol2 1F9Y
C04062.mol2 1F9Y
C04063.mol2 1F9Y
C04064.mol2 1F9Y
C04067.mol2 1F9Y
C04068.mol2 1F9Y
C04069.mol2 1F9Y
C04070.mol2 1F9Y
C04071.mol2 1F9Y
C04074.mol2 1F9Y
C04075.mol2 1F9Y
C04076.mol2 1F9Y
C04078.mol2 1F9Y
C04079.mol2 1F9Y
C04081.mol2 1F9Y
C04083.mol2 1F9Y
C04084.mol2 1F9Y
C04089.mol2 1F9Y
C04091.mol2 1F9Y
C04092.mol2 1F9Y
C04093.mol2 1F9Y
C04100.mol2 1F9Y
C04101.mol2 1F9Y
C04102.mol2 1F9Y
C04103.mol2 1F9Y
C04104.mol2 1F9Y
C04105.mol2 1F9Y
C04106.mol2 1F9Y
C04108.mol2 1F9Y
C04109.mol2 1F9Y
C04110.mol2 1F9Y
C04111.mol2 1F9Y
C04112.mol2 1F9Y
C04114.mol2 1F9Y
C04115.mol2 1F9Y
C04118.mol2 1F9Y
C04121.mol2 1F9Y
C04122.mol2 1F9Y
C04124.mol2 1F9Y
C04126.mol2 1F9Y
C04130.mol2 1F9Y
C04131.mol2 1F9Y
C04132.mol2 1F9Y
C04133.mol2 1F9Y
C04137.mol2 1F9Y
C04138.mol2 1F9Y
C04144.mol2 1F9Y
C04145.mol2 1F9Y
C04146.mol2 1F9Y
C04147.mol2 1F9Y
C04148.mol2 1F9Y
C04150.mol2 1F9Y
C04164.mol2 1F9Y
C04165.mol2 1F9Y
C04166.mol2 1F9Y
C04167.mol2 1F9Y
C04170.mol2 1F9Y
C04171.mol2 1F9Y
C04175.mol2 1F9Y
C04178.mol2 1F9Y
C04181.mol2 1F9Y
C04185.mol2 1F9Y
C04186.mol2 1F9Y
C04187.mol2 1F9Y
C04188.mol2 1F9Y
C04191.mol2 1F9Y
C04193.mol2 1F9Y
C04194.mol2 1F9Y
C04197.mol2 1F9Y
C04199.mol2 1F9Y
C04201.mol2 1F9Y
C04203.mol2 1F9Y
C04204.mol2 1F9Y
C04205.mol2 1F9Y
C04207.mol2 1F9Y
C04208.mol2 1F9Y
C04209.mol2 1F9Y
C04210.mol2 1F9Y
C04211.mol2 1F9Y
C04216.mol2 1F9Y
C04217.mol2 1F9Y
C04218.mol2 1F9Y
C04219.mol2 1F9Y
C04221.mol2 1F9Y
C04222.mol2 1F9Y
C04223.mol2 1F9Y
C04225.mol2 1F9Y
C04226.mol2 1F9Y
C04227.mol2 1F9Y
C04229.mol2 1F9Y
C04234.mol2 1F9Y
C04236.mol2 1F9Y
C04237.mol2 1F9Y
C04242.mol2 1F9Y
C04244.mol2 1F9Y
C04245.mol2 1F9Y
C04252.mol2 1F9Y
C04255.mol2 1F9Y
C04256.mol2 1F9Y
C04257.mol2 1F9Y
C04259.mol2 1F9Y
C04264.mol2 1F9Y
C04265.mol2 1F9Y
C04268.mol2 1F9Y
C04269.mol2 1F9Y
C04271.mol2 1F9Y
C04272.mol2 1F9Y
C04273.mol2 1F9Y
C04274.mol2 1F9Y
C04275.mol2 1F9Y
C04277.mol2 1F9Y
C04280.mol2 1F9Y
C04281.mol2 1F9Y
C04282.mol2 1F9Y
C04284.mol2 1F9Y
C04285.mol2 1F9Y
C04286.mol2 1F9Y
C04287.mol2 1F9Y
C04290.mol2 1F9Y
C04291.mol2 1F9Y
C04293.mol2 1F9Y
C04294.mol2 1F9Y
C04295.mol2 1F9Y
C04297.mol2 1F9Y
C04299.mol2 1F9Y
C04300.mol2 1F9Y
C04301.mol2 1F9Y
C04302.mol2 1F9Y
C04303.mol2 1F9Y
C04307.mol2 1F9Y
C04309.mol2 1F9Y
C04314.mol2 1F9Y
C04316.mol2 1F9Y
C04318.mol2 1F9Y
C04322.mol2 1F9Y
C04323.mol2 1F9Y
C04324.mol2 1F9Y
C04327.mol2 1F9Y
C04330.mol2 1F9Y
C04332.mol2 1F9Y
C04333.mol2 1F9Y
C04335.mol2 1F9Y
C04336.mol2 1F9Y
C04337.mol2 1F9Y
C04346.mol2 1F9Y
C04348.mol2 1F9Y
C04349.mol2 1F9Y
C04350.mol2 1F9Y
C04351.mol2 1F9Y
C04352.mol2 1F9Y
C04353.mol2 1F9Y
C04354.mol2 1F9Y
C04355.mol2 1F9Y
C04359.mol2 1F9Y
C04360.mol2 1F9Y
C04366.mol2 1F9Y
C04367.mol2 1F9Y
C04368.mol2 1F9Y
C04371.mol2 1F9Y
C04373.mol2 1F9Y
C04376.mol2 1F9Y
C04377.mol2 1F9Y
C04378.mol2 1F9Y
C04379.mol2 1F9Y
C04380.mol2 1F9Y
C04382.mol2 1F9Y
C04385.mol2 1F9Y
C04390.mol2 1F9Y
C04392.mol2 1F9Y
C04394.mol2 1F9Y
C04399.mol2 1F9Y
C04403.mol2 1F9Y
C04404.mol2 1F9Y
C04405.mol2 1F9Y
C04409.mol2 1F9Y
C04411.mol2 1F9Y
C04415.mol2 1F9Y
C04416.mol2 1F9Y
C04417.mol2 1F9Y
C04418.mol2 1F9Y
C04420.mol2 1F9Y
C04421.mol2 1F9Y
C04423.mol2 1F9Y
C04424.mol2 1F9Y
C04425.mol2 1F9Y
C04426.mol2 1F9Y
C04427.mol2 1F9Y
C04428.mol2 1F9Y
C04431.mol2 1F9Y
C04433.mol2 1F9Y
C04434.mol2 1F9Y
C04435.mol2 1F9Y
C04437.mol2 1F9Y
C04441.mol2 1F9Y
C04442.mol2 1F9Y
C04443.mol2 1F9Y
C04444.mol2 1F9Y
C04445.mol2 1F9Y
C04446.mol2 1F9Y
C04447.mol2 1F9Y
C04451.mol2 1F9Y
C04452.mol2 1F9Y
C04453.mol2 1F9Y
C04454.mol2 1F9Y
C04456.mol2 1F9Y
C04457.mol2 1F9Y
C04458.mol2 1F9Y
C04461.mol2 1F9Y
C04462.mol2 1F9Y
C04465.mol2 1F9Y
C04468.mol2 1F9Y
C04469.mol2 1F9Y
C04471.mol2 1F9Y
C04477.mol2 1F9Y
C04478.mol2 1F9Y
C04479.mol2 1F9Y
C04480.mol2 1F9Y
C04483.mol2 1F9Y
C04484.mol2 1F9Y
C04485.mol2 1F9Y
C04486.mol2 1F9Y
C04488.mol2 1F9Y
C04489.mol2 1F9Y
C04491.mol2 1F9Y
C04494.mol2 1F9Y
C04498.mol2 1F9Y
C04500.mol2 1F9Y
C04501.mol2 1F9Y
C04503.mol2 1F9Y
C04507.mol2 1F9Y
C04508.mol2 1F9Y
C04509.mol2 1F9Y
C04514.mol2 1F9Y
C04516.mol2 1F9Y
C04518.mol2 1F9Y
C04520.mol2 1F9Y
C04522.mol2 1F9Y
C04524.mol2 1F9Y
C04525.mol2 1F9Y
C04526.mol2 1F9Y
C04527.mol2 1F9Y
C04529.mol2 1F9Y
C04530.mol2 1F9Y
C04534.mol2 1F9Y
C04535.mol2 1F9Y
C04537.mol2 1F9Y
C04540.mol2 1F9Y
C04541.mol2 1F9Y
C04543.mol2 1F9Y
C04544.mol2 1F9Y
C04546.mol2 1F9Y
C04547.mol2 1F9Y
C04548.mol2 1F9Y
C04551.mol2 1F9Y
C04552.mol2 1F9Y
C04553.mol2 1F9Y
C04554.mol2 1F9Y
C04555.mol2 1F9Y
C04556.mol2 1F9Y
C04558.mol2 1F9Y
C04559.mol2 1F9Y
C04561.mol2 1F9Y
C04562.mol2 1F9Y
C04563.mol2 1F9Y
C04572.mol2 1F9Y
C04573.mol2 1F9Y
C04574.mol2 1F9Y
C04575.mol2 1F9Y
C04576.mol2 1F9Y
C04577.mol2 1F9Y
C04578.mol2 1F9Y
C04579.mol2 1F9Y
C04580.mol2 1F9Y
C04581.mol2 1F9Y
C04582.mol2 1F9Y
C04583.mol2 1F9Y
C04584.mol2 1F9Y
C04586.mol2 1F9Y
C04587.mol2 1F9Y
C04589.mol2 1F9Y
C04590.mol2 1F9Y
C04592.mol2 1F9Y
C04593.mol2 1F9Y
C04594.mol2 1F9Y
C04596.mol2 1F9Y
C04597.mol2 1F9Y
C04599.mol2 1F9Y
C04604.mol2 1F9Y
C04606.mol2 1F9Y
C04608.mol2 1F9Y
C04610.mol2 1F9Y
C04611.mol2 1F9Y
C04613.mol2 1F9Y
C04615.mol2 1F9Y
C04617.mol2 1F9Y
C04621.mol2 1F9Y
C04622.mol2 1F9Y
C04623.mol2 1F9Y
C04625.mol2 1F9Y
C04628.mol2 1F9Y
C04629.mol2 1F9Y
C04630.mol2 1F9Y
C04631.mol2 1F9Y
C04634.mol2 1F9Y
C04638.mol2 1F9Y
C04639.mol2 1F9Y
C04640.mol2 1F9Y
C04641.mol2 1F9Y
C04642.mol2 1F9Y
C04643.mol2 1F9Y
C04644.mol2 1F9Y
C04645.mol2 1F9Y
C04646.mol2 1F9Y
C04650.mol2 1F9Y
C04652.mol2 1F9Y
C04654.mol2 1F9Y
C04655.mol2 1F9Y
C04660.mol2 1F9Y
C04661.mol2 1F9Y
C04663.mol2 1F9Y
C04666.mol2 1F9Y
C04670.mol2 1F9Y
C04671.mol2 1F9Y
C04672.mol2 1F9Y
C04673.mol2 1F9Y
C04674.mol2 1F9Y
C04675.mol2 1F9Y
C04676.mol2 1F9Y
C04677.mol2 1F9Y
C04678.mol2 1F9Y
C04684.mol2 1F9Y
C04685.mol2 1F9Y
C04686.mol2 1F9Y
C04687.mol2 1F9Y
C04690.mol2 1F9Y
C04691.mol2 1F9Y
C04692.mol2 1F9Y
C04695.mol2 1F9Y
C04698.mol2 1F9Y
C04700.mol2 1F9Y
C04702.mol2 1F9Y
C04703.mol2 1F9Y
C04706.mol2 1F9Y
C04707.mol2 1F9Y
C04709.mol2 1F9Y
C04711.mol2 1F9Y
C04712.mol2 1F9Y
C04713.mol2 1F9Y
C04715.mol2 1F9Y
C04716.mol2 1F9Y
C04717.mol2 1F9Y
C04718.mol2 1F9Y
C04719.mol2 1F9Y
C04720.mol2 1F9Y
C04721.mol2 1F9Y
C04722.mol2 1F9Y
C04729.mol2 1F9Y
C04731.mol2 1F9Y
C04732.mol2 1F9Y
C04733.mol2 1F9Y
C04734.mol2 1F9Y
C04738.mol2 1F9Y
C04739.mol2 1F9Y
C04741.mol2 1F9Y
C04742.mol2 1F9Y
C04744.mol2 1F9Y
C04746.mol2 1F9Y
C04751.mol2 1F9Y
C04752.mol2 1F9Y
C04755.mol2 1F9Y
C04758.mol2 1F9Y
C04760.mol2 1F9Y
C04767.mol2 1F9Y
C04771.mol2 1F9Y
C04773.mol2 1F9Y
C04776.mol2 1F9Y
C04778.mol2 1F9Y
C04780.mol2 1F9Y
C04783.mol2 1F9Y
C04785.mol2 1F9Y
C04787.mol2 1F9Y
C04789.mol2 1F9Y
C04793.mol2 1F9Y
C04794.mol2 1F9Y
C04796.mol2 1F9Y
C04797.mol2 1F9Y
C04798.mol2 1F9Y
C04804.mol2 1F9Y
C04805.mol2 1F9Y
C04806.mol2 1F9Y
C04807.mol2 1F9Y
C04811.mol2 1F9Y
C04812.mol2 1F9Y
C04813.mol2 1F9Y
C04814.mol2 1F9Y
C04815.mol2 1F9Y
C04819.mol2 1F9Y
C04822.mol2 1F9Y
C04823.mol2 1F9Y
C04824.mol2 1F9Y
C04826.mol2 1F9Y
C04828.mol2 1F9Y
C04830.mol2 1F9Y
C04831.mol2 1F9Y
C04832.mol2 1F9Y
C04834.mol2 1F9Y
C04835.mol2 1F9Y
C04839.mol2 1F9Y
C04840.mol2 1F9Y
C04843.mol2 1F9Y
C04844.mol2 1F9Y
C04846.mol2 1F9Y
C04847.mol2 1F9Y
C04848.mol2 1F9Y
C04849.mol2 1F9Y
C04853.mol2 1F9Y
C04856.mol2 1F9Y
C04858.mol2 1F9Y
C04859.mol2 1F9Y
C04861.mol2 1F9Y
C04862.mol2 1F9Y
C04864.mol2 1F9Y
C04865.mol2 1F9Y
C04867.mol2 1F9Y
C04871.mol2 1F9Y
C04873.mol2 1F9Y
C04874.mol2 1F9Y
C04875.mol2 1F9Y
C04876.mol2 1F9Y
C04877.mol2 1F9Y
C04878.mol2 1F9Y
C04881.mol2 1F9Y
C04882.mol2 1F9Y
C04883.mol2 1F9Y
C04886.mol2 1F9Y
C04894.mol2 1F9Y
C04895.mol2 1F9Y
C04896.mol2 1F9Y
C04899.mol2 1F9Y
C04900.mol2 1F9Y
C04904.mol2 1F9Y
C04905.mol2 1F9Y
C04908.mol2 1F9Y
C04916.mol2 1F9Y
C04919.mol2 1F9Y
C04923.mol2 1F9Y
C04931.mol2 1F9Y
C04932.mol2 1F9Y
C05000.mol2 1F9Y
C05001.mol2 1F9Y
C05003.mol2 1F9Y
C05010.mol2 1F9Y
C05011.mol2 1F9Y
C05016.mol2 1F9Y
C05021.mol2 1F9Y
C05026.mol2 1F9Y
C05028.mol2 1F9Y
C05031.mol2 1F9Y
C05042.mol2 1F9Y
C05052.mol2 1F9Y
C05058.mol2 1F9Y
C05060.mol2 1F9Y
C05071.mol2 1F9Y
C05073.mol2 1F9Y
C05076.mol2 1F9Y
C05079.mol2 1F9Y
C05080.mol2 1F9Y
C05086.mol2 1F9Y
C05100.mol2 1F9Y
C05103.mol2 1F9Y
C05104.mol2 1F9Y
C05107.mol2 1F9Y
C05108.mol2 1F9Y
C05109.mol2 1F9Y
C05110.mol2 1F9Y
C05111.mol2 1F9Y
C05113.mol2 1F9Y
C05116.mol2 1F9Y
C05117.mol2 1F9Y
C05118.mol2 1F9Y
C05119.mol2 1F9Y
C05122.mol2 1F9Y
C05123.mol2 1F9Y
C05125.mol2 1F9Y
C05126.mol2 1F9Y
C05127.mol2 1F9Y
C05130.mol2 1F9Y
C05131.mol2 1F9Y
C05132.mol2 1F9Y
C05133.mol2 1F9Y
C05135.mol2 1F9Y
C05136.mol2 1F9Y
C05138.mol2 1F9Y
C05139.mol2 1F9Y
C05140.mol2 1F9Y
C05141.mol2 1F9Y
C05143.mol2 1F9Y
C05145.mol2 1F9Y
C05146.mol2 1F9Y
C05147.mol2 1F9Y
C05148.mol2 1F9Y
C05149.mol2 1F9Y
C05151.mol2 1F9Y
C05153.mol2 1F9Y
C05155.mol2 1F9Y
C05158.mol2 1F9Y
C05161.mol2 1F9Y
C05162.mol2 1F9Y
C05163.mol2 1F9Y
C05165.mol2 1F9Y
C05174.mol2 1F9Y
C05175.mol2 1F9Y
C05176.mol2 1F9Y
C05177.mol2 1F9Y
C05178.mol2 1F9Y
C05179.mol2 1F9Y
C05189.mol2 1F9Y
C05190.mol2 1F9Y
C05191.mol2 1F9Y
C05193.mol2 1F9Y
C05194.mol2 1F9Y
C05195.mol2 1F9Y
C05198.mol2 1F9Y
C05200.mol2 1F9Y
C05201.mol2 1F9Y
C05202.mol2 1F9Y
C05203.mol2 1F9Y
C05204.mol2 1F9Y
C05220.mol2 1F9Y
C05229.mol2 1F9Y
C05230.mol2 1F9Y
C05231.mol2 1F9Y
C05235.mol2 1F9Y
C05239.mol2 1F9Y
C05243.mol2 1F9Y
C05247.mol2 1F9Y
C05252.mol2 1F9Y
C05253.mol2 1F9Y
C05254.mol2 1F9Y
C05255.mol2 1F9Y
C05258.mol2 1F9Y
C05259.mol2 1F9Y
C05260.mol2 1F9Y
C05262.mol2 1F9Y
C05263.mol2 1F9Y
C05264.mol2 1F9Y
C05265.mol2 1F9Y
C05266.mol2 1F9Y
C05267.mol2 1F9Y
C05268.mol2 1F9Y
C05269.mol2 1F9Y
C05270.mol2 1F9Y
C05271.mol2 1F9Y
C05272.mol2 1F9Y
C05274.mol2 1F9Y
C05275.mol2 1F9Y
C05276.mol2 1F9Y
C05279.mol2 1F9Y
C05280.mol2 1F9Y
C05282.mol2 1F9Y
C05283.mol2 1F9Y
C05284.mol2 1F9Y
C05285.mol2 1F9Y
C05290.mol2 1F9Y
C05291.mol2 1F9Y
C05293.mol2 1F9Y
C05294.mol2 1F9Y
C05296.mol2 1F9Y
C05297.mol2 1F9Y
C05298.mol2 1F9Y
C05299.mol2 1F9Y
C05300.mol2 1F9Y
C05301.mol2 1F9Y
C05302.mol2 1F9Y
C05308.mol2 1F9Y
C05313.mol2 1F9Y
C05314.mol2 1F9Y
C05315.mol2 1F9Y
C05316.mol2 1F9Y
C05317.mol2 1F9Y
C05318.mol2 1F9Y
C05322.mol2 1F9Y
C05324.mol2 1F9Y
C05328.mol2 1F9Y
C05330.mol2 1F9Y
C05332.mol2 1F9Y
C05334.mol2 1F9Y
C05337.mol2 1F9Y
C05338.mol2 1F9Y
C05339.mol2 1F9Y
C05340.mol2 1F9Y
C05341.mol2 1F9Y
C05342.mol2 1F9Y
C05343.mol2 1F9Y
C05344.mol2 1F9Y
C05345.mol2 1F9Y
C05349.mol2 1F9Y
C05350.mol2 1F9Y
C05353.mol2 1F9Y
C05356.mol2 1F9Y
C05361.mol2 1F9Y
C05364.mol2 1F9Y
C05370.mol2 1F9Y
C05371.mol2 1F9Y
C05372.mol2 1F9Y
C05374.mol2 1F9Y
C05375.mol2 1F9Y
C05376.mol2 1F9Y
C05377.mol2 1F9Y
C05378.mol2 1F9Y
C05379.mol2 1F9Y
C05380.mol2 1F9Y
C05381.mol2 1F9Y
C05382.mol2 1F9Y
C05385.mol2 1F9Y
C05386.mol2 1F9Y
C05394.mol2 1F9Y
C05396.mol2 1F9Y
C05399.mol2 1F9Y
C05400.mol2 1F9Y
C05401.mol2 1F9Y
C05402.mol2 1F9Y
C05403.mol2 1F9Y
C05404.mol2 1F9Y
C05405.mol2 1F9Y
C05410.mol2 1F9Y
C05411.mol2 1F9Y
C05412.mol2 1F9Y
C05413.mol2 1F9Y
C05414.mol2 1F9Y
C05416.mol2 1F9Y
C05417.mol2 1F9Y
C05418.mol2 1F9Y
C05419.mol2 1F9Y
C05421.mol2 1F9Y
C05422.mol2 1F9Y
C05425.mol2 1F9Y
C05427.mol2 1F9Y
C05430.mol2 1F9Y
C05431.mol2 1F9Y
C05432.mol2 1F9Y
C05433.mol2 1F9Y
C05434.mol2 1F9Y
C05435.mol2 1F9Y
C05437.mol2 1F9Y
C05439.mol2 1F9Y
C05440.mol2 1F9Y
C05441.mol2 1F9Y
C05442.mol2 1F9Y
C05443.mol2 1F9Y
C05444.mol2 1F9Y
C05445.mol2 1F9Y
C05446.mol2 1F9Y
C05447.mol2 1F9Y
C05448.mol2 1F9Y
C05449.mol2 1F9Y
C05450.mol2 1F9Y
C05451.mol2 1F9Y
C05452.mol2 1F9Y
C05453.mol2 1F9Y
C05454.mol2 1F9Y
C05455.mol2 1F9Y
C05457.mol2 1F9Y
C05458.mol2 1F9Y
C05461.mol2 1F9Y
C05462.mol2 1F9Y
C05463.mol2 1F9Y
C05464.mol2 1F9Y
C05465.mol2 1F9Y
C05466.mol2 1F9Y
C05467.mol2 1F9Y
C05468.mol2 1F9Y
C05469.mol2 1F9Y
C05470.mol2 1F9Y
C05471.mol2 1F9Y
C05472.mol2 1F9Y
C05473.mol2 1F9Y
C05474.mol2 1F9Y
C05475.mol2 1F9Y
C05476.mol2 1F9Y
C05477.mol2 1F9Y
C05478.mol2 1F9Y
C05479.mol2 1F9Y
C05480.mol2 1F9Y
C05481.mol2 1F9Y
C05482.mol2 1F9Y
C05483.mol2 1F9Y
C05484.mol2 1F9Y
C05485.mol2 1F9Y
C05487.mol2 1F9Y
C05488.mol2 1F9Y
C05489.mol2 1F9Y
C05490.mol2 1F9Y
C05497.mol2 1F9Y
C05498.mol2 1F9Y
C05499.mol2 1F9Y
C05500.mol2 1F9Y
C05501.mol2 1F9Y
C05502.mol2 1F9Y
C05503.mol2 1F9Y
C05504.mol2 1F9Y
C05512.mol2 1F9Y
C05515.mol2 1F9Y
C05516.mol2 1F9Y
C05519.mol2 1F9Y
C05520.mol2 1F9Y
C05527.mol2 1F9Y
C05528.mol2 1F9Y
C05529.mol2 1F9Y
C05533.mol2 1F9Y
C05537.mol2 1F9Y
C05539.mol2 1F9Y
C05547.mol2 1F9Y
C05548.mol2 1F9Y
C05551.mol2 1F9Y
C05552.mol2 1F9Y
C05554.mol2 1F9Y
C05556.mol2 1F9Y
C05557.mol2 1F9Y
C05560.mol2 1F9Y
C05562.mol2 1F9Y
C05565.mol2 1F9Y
C05568.mol2 1F9Y
C05570.mol2 1F9Y
C05571.mol2 1F9Y
C05572.mol2 1F9Y
C05574.mol2 1F9Y
C05575.mol2 1F9Y
C05576.mol2 1F9Y
C05577.mol2 1F9Y
C05578.mol2 1F9Y
C05579.mol2 1F9Y
C05580.mol2 1F9Y
C05581.mol2 1F9Y
C05582.mol2 1F9Y
C05583.mol2 1F9Y
C05584.mol2 1F9Y
C05585.mol2 1F9Y
C05587.mol2 1F9Y
C05588.mol2 1F9Y
C05589.mol2 1F9Y
C05592.mol2 1F9Y
C05593.mol2 1F9Y
C05594.mol2 1F9Y
C05595.mol2 1F9Y
C05596.mol2 1F9Y
C05597.mol2 1F9Y
C05598.mol2 1F9Y
C05600.mol2 1F9Y
C05601.mol2 1F9Y
C05602.mol2 1F9Y
C05603.mol2 1F9Y
C05604.mol2 1F9Y
C05607.mol2 1F9Y
C05608.mol2 1F9Y
C05610.mol2 1F9Y
C05613.mol2 1F9Y
C05616.mol2 1F9Y
C05618.mol2 1F9Y
C05619.mol2 1F9Y
C05620.mol2 1F9Y
C05622.mol2 1F9Y
C05623.mol2 1F9Y
C05625.mol2 1F9Y
C05627.mol2 1F9Y
C05629.mol2 1F9Y
C05631.mol2 1F9Y
C05634.mol2 1F9Y
C05635.mol2 1F9Y
C05636.mol2 1F9Y
C05637.mol2 1F9Y
C05638.mol2 1F9Y
C05639.mol2 1F9Y
C05640.mol2 1F9Y
C05641.mol2 1F9Y
C05642.mol2 1F9Y
C05643.mol2 1F9Y
C05644.mol2 1F9Y
C05645.mol2 1F9Y
C05646.mol2 1F9Y
C05647.mol2 1F9Y
C05648.mol2 1F9Y
C05649.mol2 1F9Y
C05650.mol2 1F9Y
C05651.mol2 1F9Y
C05652.mol2 1F9Y
C05653.mol2 1F9Y
C05654.mol2 1F9Y
C05655.mol2 1F9Y
C05656.mol2 1F9Y
C05657.mol2 1F9Y
C05658.mol2 1F9Y
C05659.mol2 1F9Y
C05660.mol2 1F9Y
C05662.mol2 1F9Y
C05663.mol2 1F9Y
C05665.mol2 1F9Y
C05668.mol2 1F9Y
C05669.mol2 1F9Y
C05670.mol2 1F9Y
C05672.mol2 1F9Y
C05673.mol2 1F9Y
C05674.mol2 1F9Y
C05678.mol2 1F9Y
C05679.mol2 1F9Y
C05680.mol2 1F9Y
C05682.mol2 1F9Y
C05683.mol2 1F9Y
C05700.mol2 1F9Y
C05701.mol2 1F9Y
C05711.mol2 1F9Y
C05714.mol2 1F9Y
C05715.mol2 1F9Y
C05717.mol2 1F9Y
C05723.mol2 1F9Y
C05730.mol2 1F9Y
C05731.mol2 1F9Y
C05765.mol2 1F9Y
C05766.mol2 1F9Y
C05767.mol2 1F9Y
C05768.mol2 1F9Y
C05769.mol2 1F9Y
C05770.mol2 1F9Y
C05771.mol2 1F9Y
C05772.mol2 1F9Y
C05775.mol2 1F9Y
C05778.mol2 1F9Y
C05786.mol2 1F9Y
C05787.mol2 1F9Y
C05789.mol2 1F9Y
C05790.mol2 1F9Y
C05791.mol2 1F9Y
C05793.mol2 1F9Y
C05794.mol2 1F9Y
C05795.mol2 1F9Y
C05797.mol2 1F9Y
C05798.mol2 1F9Y
C05800.mol2 1F9Y
C05801.mol2 1F9Y
C05802.mol2 1F9Y
C05803.mol2 1F9Y
C05804.mol2 1F9Y
C05805.mol2 1F9Y
C05806.mol2 1F9Y
C05807.mol2 1F9Y
C05808.mol2 1F9Y
C05809.mol2 1F9Y
C05810.mol2 1F9Y
C05811.mol2 1F9Y
